,animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
72,395120,DAAAG1140223001,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,左前肢外傷治療中,,2025-02-23,2999-12-31,2025/03/07,2025/02/23,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1741358234502.png,,2025/03/07,新竹縣竹北市縣政五街192號,03-5519548
73,396112,DAAAG1140216003,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,MEDIUM,三花色,ADULT,F,F,,,OPEN,右前肢截肢，入所時過瘦,,2025-02-16,2999-12-31,2025/03/04,2025/02/16,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1741048687041.png,,2025/03/04,新竹縣竹北市縣政五街192號,03-5519548
74,396276,DAAAG1140225004,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,,,OPEN,左前肢截肢,,2025-02-25,2999-12-31,2025/03/05,2025/02/25,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1741105177409.png,,2025/03/05,新竹縣竹北市縣政五街192號,03-5519548
75,396437,DAAAG1140305001,7,63,新竹縣動物保護教育園區,貓,俄羅斯藍貓               ,M,MEDIUM,灰色,ADULT,F,F,,,OPEN,目前找尋原飼主中，暫不開放其他民眾領養， 若原飼主於114.3.12前未領回，將於絕育後另行更新公告開放認養時間於此。老貓，口炎、心雜音。貓愛滋病、貓白血病及心絲蟲快篩均陰性,,,2999-12-31,2025/03/05,2025/03/05,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1741157508604.png,,2025/03/05,新竹縣竹北市縣政五街192號,03-5519548
76,396130,DAAAG1140303004,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,M,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,2025-03-03,2999-12-31,2025/03/07,2025/03/03,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1741101897793.png,,2025/03/07,新竹縣竹北市縣政五街192號,03-5519548
77,396121,DAAAG1140303001,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,,,OPEN,臍赫尼亞,,2025-03-03,2999-12-31,2025/03/04,2025/03/03,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1741309329408.png,,2025/03/04,新竹縣竹北市縣政五街192號,03-5519548
78,396706,DAAAG1140306002,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,左肩關節僵硬舊傷,,2025-03-06,2999-12-31,2025/03/07,2025/03/06,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1741312449798.png,,2025/03/07,新竹縣竹北市縣政五街192號,03-5519548
79,396804,S140307-12,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-14,2999-12-31,2025/03/07,2025/03/07,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1741339491042.png,,2025/03/07,臺南市善化區昌隆里東勢寮1~19號,06-5832399
80,396803,S140307-11,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-14,2999-12-31,2025/03/07,2025/03/07,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1741339429854.png,,2025/03/07,臺南市善化區昌隆里東勢寮1~19號,06-5832399
81,35633,AAAEG104120316,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,白色,ADULT,T,F,圓通路369巷30弄,,OPEN,害羞 溫和 安靜 隨行良好~牠叫湯圓~是一隻很漂亮的白狗~這種顏色的狗簡直是稀有~而且牠又很乖巧~很溫馴~希望喜歡牠的人快點出現~,,2021-09-11,2999-12-31,2025/03/07,2015/12/03,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735616435624.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
82,170785,109080410,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,菁山路101巷,,OPEN,「該動物暫時收容於原址，無開放參訪，如欲認養請填寫表單(https:reurl.ccOA6dry)，由專人與您聯絡預約互動時間。」,,2021-04-10,2999-12-31,2025/03/07,2020/08/04,臺北市動物之家,https://www.pet.gov.tw/upload/pic/afa40b43-b064-4ba5-838e-c1176012d3b3.jpg,,2025/03/07,臺北市內湖區安美街191號,02-87913254
83,282065,111110804,2,49,臺北市動物之家,狗,柴犬                  ,M,MEDIUM,黃白色,ADULT,T,F,柳鄉里 桂林路２４２巷１０７弄,,OPEN,綠項圈+鐵鍊 < 將於112.04.12(三)開放認養 > ※欲想認養者請先跟訓犬師預約互動※ (訓犬師二到六都有上班，請事先預約),,2023-04-12,2999-12-31,2025/03/07,2022/11/08,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1691976891106.png,,2025/03/07,臺北市內湖區安美街191號,02-87913254
84,335431,VAAAG112112105,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,潭美街,,OPEN,,,2023-11-21,2999-12-31,2025/03/07,2023/11/21,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1700550377816.png,,2025/03/07,臺北市內湖區安美街191號,02-87913254
85,317062,AAAEG1120717001,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,圓通路433巷,,OPEN,親人 溫和  隨行有點畏縮~與人互動溫和~與狗互動融洽   牠叫虎寶~希望能找到一個愛牠的新主人  ,,2024-09-07,2999-12-31,2025/03/07,2023/07/17,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736574655497.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
86,396793,1140384,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,BIG,黑色,ADULT,N,F,民族路,,OPEN,,,2025-03-07,2999-12-31,2025/03/07,2025/03/07,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1741335943851.png,,2025/03/07,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
87,356998,AAAEG1130508001,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,南天母路111巷24弄,,OPEN,活潑 ~好動~警覺性高 隨行良好~與人互動活潑~與狗互動強勢  大家好~我叫閃電~希望能找到有緣的人帶我回家,,2024-09-13,2999-12-31,2025/03/07,2024/05/08,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736575079514.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
88,35545,AAAEG103070111,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,T,F,二甲路83之25號,,OPEN, 活潑~好動~親人 隨行良好~與人互動親切興奮~與狗互動融洽  牠叫mountain~是一隻長得很漂亮的狗~個性也很親人乖巧~希望能找到一個愛牠的人,,2021-09-11,2999-12-31,2025/03/07,2014/07/01,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735614515780.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
89,35553,AAAEG102070215,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,延安街33巷,,OPEN,活潑~好動~親 隨行良好~與人互動親切~與狗互動融洽 牠叫Eason~是一隻很活潑愛玩的狗狗~歡迎大家有空來找牠玩喔~,,2021-09-11,2999-12-31,2025/03/07,2013/07/02,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736563225976.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
90,35572,AAAEG102073008,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,永和,,OPEN,親人~溫和~乖巧  隨行良好~與人互動溫和~與狗互動融洽   牠叫大碗~是一隻乖巧穩重的狗~喜歡和人玩~大家有空可以來找她玩~,,2021-09-11,2999-12-31,2025/03/07,2013/07/30,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735614461602.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
91,35558,AAAEG102111407,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,和平路95號,,OPEN,緊張~害羞~慢熱  隨行畏縮~與人互動害羞~與狗無互動 牠叫威力~是一隻很壯的大黃狗~~比較慢熱~如果你跟牠熟了~牠就會跟你玩了,,2021-09-11,2999-12-31,2025/03/07,2013/11/14,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735901126901.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
92,35536,AAAEG103112105,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,灰黑色,ADULT,T,F,興南路三段70號,,OPEN,親人~活潑 ~好動~警覺性高 隨行良好~與人互動溫和親切~牠叫皮皮~很適合顧家~都不怕有小偷來闖空門,,2021-09-11,2999-12-31,2025/03/07,2014/11/21,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1700544373485.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
93,35555,AAAEG103061112,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,T,F,中央路四段321巷34弄,,OPEN,親人~活潑 ~  隨行良好~與人互動溫和親切~ 大家好~我叫淘淘~希望能找到有緣的人帶我回家,,2021-09-11,2999-12-31,2025/03/07,2014/06/11,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735901216191.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
94,35564,AAAEG103080204,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,永豐路山上,,OPEN,害羞又敏感的狗狗  隨行正常~食慾良好~對人有點緊張 大家好~我叫阿熙~希望能找到有緣的人帶我回家,,2021-09-11,2999-12-31,2025/03/07,2014/08/02,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735901267168.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
95,35565,AAAEG103082011,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,文化路419號,,OPEN,乖巧 溫和~體型偏小~隨行良好 大家好~我叫尖尖~希望能找到有緣的人帶我回家,,2021-09-11,2999-12-31,2025/03/07,2014/08/20,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736564000425.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
96,393444,VAAAG114021303,2,49,臺北市動物之家,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,竹子湖路,,OPEN,fpv(-),,2025-02-13,2999-12-31,2025/03/07,2025/02/13,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1739431116244.png,,2025/03/07,臺北市內湖區安美街191號,02-87913254
97,35569,AAAEG103112405,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,和平路93號,,OPEN,親人~活潑 ~好動~ 隨行良好~與人互動溫和親切~大家好~我叫瑪莉~希望能找到有緣的人帶我回家,,2014-11-24,2999-12-31,2025/03/07,2014/11/24,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735901329465.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
98,35573,AAAEG103112505,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,圓通路(北二高橋下),,OPEN,親人 穩定 隨行良好~與人互動親和~與狗互動融洽   大家好~我叫溫拿~希望能找到有緣的人帶我回家,,2021-09-11,2999-12-31,2025/03/07,2014/11/25,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736564107430.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
99,35561,AAAEG103112509,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,和平路93-1號,,OPEN,親人~溫和~隨行良好~與人互動溫和~與狗互動融洽 大家好~我叫滾滾~希望能找到有緣的人帶我回家,,2021-09-11,2999-12-31,2025/03/07,2014/11/25,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735901433013.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
100,396636,AAAHG1140306002,3,58,新北市五股區公立動物之家,狗,貴賓犬        ,F,SMALL,白色,ADULT,N,F,仁美街106號,,OPEN,,,2025-03-19,2999-12-31,2025/03/07,2025/03/06,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1741248112001.png,,2025/03/07,新北市五股區外寮路9-9號,02-82925265
101,35559,AAAEG103112601,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,擺接堡路 裕德國小前,,OPEN,親人~活潑~好動  隨行良好~與人互動主動親切~與狗互動融洽 我叫莉莉~我是一隻親人活潑愛玩的狗狗~很愛出去玩~有沒有喜歡我的人啊?  ,,2014-11-26,2999-12-31,2025/03/07,2014/11/26,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736564191806.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
102,35602,AAAEG104032514,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,永寧捷運站對面,,OPEN,溫和~親人  隨行良好~與人互動溫和~與狗互動融洽  牠叫阿秀~入所時有鐵鍊~之前應該是有人養的~可是主人都不出現~希望能有新主人來愛我 ,,2021-09-11,2999-12-31,2025/03/07,2015/03/25,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736564281077.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
103,35603,AAAEG104033003,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,秀朗路三段70巷33號,,OPEN,活潑好動親人 隨行良好~與人互動親切~與狗互動融洽 牠叫水水~本來是有晶片的狗~可是主人都找不到~希望能找到一個愛牠的新主人,,2021-09-11,2999-12-31,2025/03/07,2015/03/30,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736564419860.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
104,396786,S140307-09,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-03-14,2999-12-31,,2025/03/07,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1741334374624.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
105,35604,AAAEG104041402,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,青山路3巷3號,,OPEN,親人 溫和 乖巧  隨行良好~與人互動親和~與狗互動融洽   大家好~我叫阿Q~希望找到好主人,,2021-09-11,2999-12-31,2025/03/07,2015/04/03,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735901523793.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
106,35607,AAAEG104051305,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,民安街150號,,OPEN, 緊張~害羞  隨行畏縮~與人互動害羞~與狗無互動   牠叫碗粿~個性比較緊張慢熱一點~希望能到有耐心的好主人~,,2021-09-11,2999-12-31,2025/03/07,2015/05/13,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735901590667.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
107,35612,AAAEG104053101,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,T,F,石門路46-1號,,OPEN,活潑~好動~親人  隨行良好~與人互動親切~與狗互動融洽  牠叫迷克夏~牠顏色很漂亮~是可愛的黑白色~長的圓圓胖胖的~喜歡牠的人有空可以來餵牠吃點心喔~,,2021-09-11,2999-12-31,2025/03/07,2015/05/31,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1741334056278.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
108,35609,AAAEG104052805,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,大安路10至57號,,OPEN,溫和~害羞~親人 隨行緊張~與人互動害羞~與狗互動融洽   牠顏色是討喜的亮黃色~就像是可口的布丁一樣~也叫做布丁狗~有沒有也喜歡布丁的啊?,,2021-09-11,2999-12-31,2025/03/07,2015/05/28,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736564539873.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
109,35614,AAAEG104062901,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,錦和路388號,,OPEN,親人~溫和 隨行良好~與人互動溫和~與狗互動融洽  牠叫阿智~是一隻很親人的狗~希望找個好主人,,2021-09-11,2999-12-31,2025/03/07,2015/06/29,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735616389137.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
110,35627,AAAEG104101316,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,華新街109巷,,OPEN,親人~溫和 隨行良好~與人互動溫和~與狗互動融洽  牠叫小B~性格穩定溫和的牠，散步不會搶快~非常適合當陪伴犬喔,,2021-09-11,2999-12-31,2025/03/07,2015/10/13,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735901701103.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
111,35625,AAAEG104101310,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,民安街42巷,,OPEN,活潑~好動 隨行良好~與人互動親切~與狗互動強勢  大家好~我叫米香~希望能找到有緣的人帶我回家,,2021-09-11,2999-12-31,2025/03/07,2015/10/13,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736564665574.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
112,145527,AAAFG1090220001,3,55,新北市淡水區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,清潔隊垃圾轉運站,,OPEN,,,2020-02-20,2999-12-31,2025/03/07,2020/02/20,新北市淡水區公立動物之家,https://www.pet.gov.tw/upload/pic/1720693771891.png,,2025/03/07,新北市淡水區下圭柔山91之3號,02-26267558
113,396780,1140307C04,22,82,金門縣動物收容中心,貓,混種貓                 ,M,SMALL,,CHILD,T,F,中蘭,,OPEN,,,2025-03-07,2999-12-31,2025/03/07,2025/03/07,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1741333309627.png,,2025/03/07,金門縣金湖鎮裕民農莊20號,082-336625
114,396779,1140307C03,22,82,金門縣動物收容中心,貓,混種貓                 ,M,SMALL,,CHILD,T,F,中蘭,,OPEN,,,2025-03-07,2999-12-31,2025/03/07,2025/03/07,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1741333125230.png,,2025/03/07,金門縣金湖鎮裕民農莊20號,082-336625
115,35636,AAAEG104122103,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,員山路24-9號,,OPEN,害羞 溫和 安靜 隨行良好~與人互動害羞~與狗互動融洽  牠叫摩卡~希望能找到一個新的家,,2021-09-11,2999-12-31,2025/03/07,2015/12/21,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735614680691.png,,2025/03/07,新北市中和區興南路三段100號,02-86685547
116,396778,1140307C02,22,82,金門縣動物收容中心,貓,混種貓                 ,M,SMALL,,ADULT,T,F,泗湖,,OPEN,,,2025-03-07,2999-12-31,2025/03/07,2025/03/07,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1741332961376.png,,2025/03/07,金門縣金湖鎮裕民農莊20號,082-336625
